pair_id,band,paradigm,source_index,source_pair_id,prefix,suffix,good_verb,bad_verb,sentence_good,sentence_bad,good_whole_lp,good_verb_lp,good_suffix_lp,good_by_lp,good_n_scored_tokens,good_verb_tokens,bad_whole_lp,bad_verb_lp,bad_suffix_lp,bad_by_lp,bad_n_scored_tokens,bad_verb_tokens,whole_margin,verb_margin,suffix_margin,by_margin,correct
xtail/passive_1/286,xtail,passive_1,286,286,Every wiseacre isn't , by that esthetician.,sundered,eavesdropped,Every wiseacre isn't sundered by that esthetician.,Every wiseacre isn't eavesdropped by that esthetician.,-73.80766642093658,-16.71639633178711,-30.44305157661438,-2.082702398300171,12,2,-71.50323450565338,-15.319977760314941,-29.535038232803345,-3.5550053119659424,14,4,-2.304431915283203,-1.396418571472168,-0.9080133438110352,1.4723029136657715,0
xtail/passive_1/287,xtail,passive_1,287,287,These inspectorates weren't , by a bluestocking.,suckled,procreated,These inspectorates weren't suckled by a bluestocking.,These inspectorates weren't procreated by a bluestocking.,-62.661149479215965,-16.85647487640381,-20.125767566030845,-1.357698678970337,13,2,-61.16000552196056,-16.413548469543457,-19.06755001563579,-1.3237838745117188,13,2,-1.5011439572554082,-0.44292640686035156,-1.0582175503950566,-0.033914804458618164,0
xtail/passive_1/288,xtail,passive_1,288,288,That scofflaw is , by the earmuff.,obviated,defecated,That scofflaw is obviated by the earmuff.,That scofflaw is defecated by the earmuff.,-55.01891177892685,-14.98346209526062,-22.33825534582138,-0.8495492935180664,13,3,-60.86502194404602,-18.589150428771973,-24.5786771774292,-2.462613582611084,13,3,5.846110165119171,3.6056883335113525,2.2404218316078186,1.6130642890930176,1
xtail/passive_1/289,xtail,passive_1,289,289,Many dispersions weren't , by every radiobiology.,supplicated,pattered,Many dispersions weren't supplicated by every radiobiology.,Many dispersions weren't pattered by every radiobiology.,-75.22508007287979,-16.144187211990356,-32.98732876777649,-2.611708879470825,13,3,-79.72171121835709,-16.6008358001709,-37.02731132507324,-3.280518054962158,12,2,4.496631145477295,0.456648588180542,4.039982557296753,0.668809175491333,1
xtail/passive_1/290,xtail,passive_1,290,290,These hurlers are , by some guzzlers.,sundered,desisted,These hurlers are sundered by some guzzlers.,These hurlers are desisted by some guzzlers.,-58.775259256362915,-16.251729011535645,-25.595932245254517,-2.7186551094055176,12,2,-60.31231039762497,-18.690587043762207,-24.69412535429001,-3.179499626159668,12,2,1.5370511412620544,2.4388580322265625,-0.9018068909645081,0.4608445167541504,1
xtail/passive_1/291,xtail,passive_1,291,291,Some appeaser wasn't , by that preschooler.,eulogized,sulked,Some appeaser wasn't eulogized by that preschooler.,Some appeaser wasn't sulked by that preschooler.,-66.18095052242279,-15.712235569953918,-23.71032965183258,-2.4687554836273193,13,4,-69.65209716558456,-18.84629487991333,-24.047416985034943,-4.164096355438232,11,2,3.4711466431617737,3.1340593099594116,0.33708733320236206,1.695340871810913,1
xtail/passive_1/292,xtail,passive_1,292,292,The consistories weren't , by every daydreamer.,overreached,luxuriated,The consistories weren't overreached by every daydreamer.,The consistories weren't luxuriated by every daydreamer.,-74.83785021305084,-17.591026782989502,-29.03732657432556,-2.380756139755249,13,3,-77.61620628833771,-18.954249620437622,-30.452459812164307,-3.1981019973754883,13,3,2.7783560752868652,1.3632228374481201,1.4151332378387451,0.8173458576202393,1
xtail/passive_1/293,xtail,passive_1,293,293,All percussionists were , by a cupbearer.,suborned,whizzed,All percussionists were suborned by a cupbearer.,All percussionists were whizzed by a cupbearer.,-53.51253207959235,-15.46601390838623,-19.778004491701722,-1.8710614442825317,11,2,-56.529893547296524,-13.411034345626831,-24.8503455221653,-3.5684125423431396,12,3,3.017361467704177,-2.0549795627593994,5.072341030463576,1.697351098060608,1
xtail/passive_1/294,xtail,passive_1,294,294,These muckrakers weren't , by woodcutters.,walloped,droned,These muckrakers weren't walloped by woodcutters.,These muckrakers weren't droned by woodcutters.,-57.34818339860067,-16.279433727264404,-16.327981762588024,-1.0258511304855347,13,2,-61.02238750224933,-17.4399094581604,-18.84171013534069,-2.035632610321045,14,3,3.6742041036486626,1.160475730895996,2.5137283727526665,1.0097814798355103,1
xtail/passive_1/295,xtail,passive_1,295,295,This counterterrorist wasn't , by most crackpots.,disabused,putrefied,This counterterrorist wasn't disabused by most crackpots.,This counterterrorist wasn't putrefied by most crackpots.,-67.05185317061841,-14.756012797355652,-24.43120147846639,-3.0575687885284424,14,3,-69.78191567026079,-17.17702144384384,-24.740255331620574,-1.8285307884216309,14,3,2.730062499642372,2.4210086464881897,0.30905385315418243,-1.2290380001068115,1
xtail/passive_1/296,xtail,passive_1,296,296,The croupiers weren't , by every fungibility.,obviated,picnicked,The croupiers weren't obviated by every fungibility.,The croupiers weren't picnicked by every fungibility.,-66.84377671778202,-16.564924582839012,-26.835394144058228,-1.870086669921875,14,3,-72.52046298980713,-20.630554407835007,-28.44645059108734,-2.080932140350342,14,3,5.676686272025108,4.065629824995995,1.6110564470291138,0.2108454704284668,1
xtail/passive_1/297,xtail,passive_1,297,297,The metropolitans are , by that maltster.,counteracted,shimmered,The metropolitans are counteracted by that maltster.,The metropolitans are shimmered by that maltster.,-64.19920709729195,-14.64734697341919,-28.309343695640564,-0.43939411640167236,12,2,-70.38526156544685,-15.356275916099548,-33.78646922111511,-2.269303321838379,13,3,6.186054468154907,0.7089289426803589,5.477125525474548,1.8299092054367065,1
xtail/passive_1/298,xtail,passive_1,298,298,Some melters are , by all contortionists.,larded,slunk,Some melters are larded by all contortionists.,Some melters are slunk by all contortionists.,-61.19874882698059,-14.604252815246582,-28.88429045677185,-4.5677900314331055,11,2,-58.21897828578949,-15.122509002685547,-25.386263728141785,-4.343297958374023,11,2,-2.979770541191101,0.5182561874389648,-3.498026728630066,-0.22449207305908203,0
xtail/passive_1/299,xtail,passive_1,299,299,The praesidium wasn't , by the flavone.,gulled,hungered,The praesidium wasn't gulled by the flavone.,The praesidium wasn't hungered by the flavone.,-68.86801508069038,-14.30051326751709,-25.96719467639923,-1.587967872619629,12,2,-71.17333689332008,-18.63372039794922,-23.9393093585968,-1.7760519981384277,12,2,2.3053218126296997,4.333207130432129,-2.027885317802429,0.18808412551879883,1
xtail/passive_1/300,xtail,passive_1,300,300,Most mortgagees were , by every officiant.,immolated,swaggered,Most mortgagees were immolated by every officiant.,Most mortgagees were swaggered by every officiant.,-68.91723656654358,-15.895641326904297,-31.904301404953003,-2.2900125980377197,10,2,-69.05031257867813,-18.387581169605255,-29.545437574386597,-3.360564947128296,11,3,0.133076012134552,2.4919398427009583,-2.3588638305664062,1.0705523490905762,1
xtail/passive_1/301,xtail,passive_1,301,301,These interlopers were , by that persecutor.,prettified,swaggered,These interlopers were prettified by that persecutor.,These interlopers were swaggered by that persecutor.,-54.84296840429306,-13.90997838973999,-24.615741848945618,-1.7880035638809204,12,3,-59.78832417726517,-15.593602895736694,-27.87747311592102,-3.5610711574554443,12,3,4.945355772972107,1.683624505996704,3.261731266975403,1.773067593574524,1
xtail/passive_1/302,xtail,passive_1,302,302,Some levellers were , by those proles.,garlanded,decamped,Some levellers were garlanded by those proles.,Some levellers were decamped by those proles.,-53.16298182308674,-11.186765745282173,-23.564906358718872,-3.1389737129211426,11,3,-54.61163568496704,-14.03296947479248,-22.167356491088867,-2.6033053398132324,10,2,1.4486538618803024,2.8462037295103073,-1.3975498676300049,-0.5356683731079102,1
xtail/passive_1/303,xtail,passive_1,303,303,Most ropers were , by the paparazzo.,tenderized,burgeoned,Most ropers were tenderized by the paparazzo.,Most ropers were burgeoned by the paparazzo.,-58.582884669303894,-14.790599584579468,-22.968140721321106,-2.0446791648864746,11,2,-57.995567321777344,-14.167440176010132,-23.00398278236389,-2.6248414516448975,12,3,-0.5873173475265503,-0.6231594085693359,0.035842061042785645,0.5801622867584229,0
xtail/passive_1/304,xtail,passive_1,304,304,A toucher is , by cabinetmakers.,walloped,berthed,A toucher is walloped by cabinetmakers.,A toucher is berthed by cabinetmakers.,-57.7134051322937,-17.53283452987671,-19.088509798049927,-1.5747978687286377,9,2,-60.75736904144287,-13.9986412525177,-25.666666984558105,-4.429898262023926,10,3,3.04396390914917,-3.534193277359009,6.578157186508179,2.855100393295288,1
xtail/passive_1/305,xtail,passive_1,305,305,Most bloodstains are , by most scullers.,recollected,toddled,Most bloodstains are recollected by most scullers.,Most bloodstains are toddled by most scullers.,-48.46217432618141,-12.04643902182579,-21.617285013198853,-2.4625449180603027,12,2,-60.89493089914322,-20.789522171020508,-25.306958436965942,-4.067154884338379,12,2,12.432756572961807,8.743083149194717,3.68967342376709,1.6046099662780762,1
xtail/passive_1/306,xtail,passive_1,306,306,Some gadabout wasn't , by these daubers.,gulled,crackled,Some gadabout wasn't gulled by these daubers.,Some gadabout wasn't crackled by these daubers.,-64.3800036162138,-14.6505765914917,-22.552417278289795,-1.0554566383361816,12,2,-67.15632550418377,-17.18460988998413,-22.794705867767334,-2.5570125579833984,12,2,2.7763218879699707,2.5340332984924316,0.24228858947753906,1.5015559196472168,1
xtail/passive_1/307,xtail,passive_1,307,307,These logicians weren't , by some canebrake.,pursed,slunk,These logicians weren't pursed by some canebrake.,These logicians weren't slunk by some canebrake.,-68.362390011549,-15.180643647909164,-28.00690084695816,-2.301410675048828,12,2,-68.82867792248726,-15.553150177001953,-28.100682228803635,-4.521827697753906,12,2,0.46628791093826294,0.3725065290927887,0.09378138184547424,2.220417022705078,1
xtail/passive_1/308,xtail,passive_1,308,308,These doxies were , by many dunderheads.,prettified,swaggered,These doxies were prettified by many dunderheads.,These doxies were swaggered by many dunderheads.,-57.971136033535004,-13.604904890060425,-23.706792294979095,-2.187241315841675,13,3,-62.033388927578926,-16.6356680393219,-24.738282039761543,-4.544151306152344,13,3,4.062252894043922,3.0307631492614746,1.0314897447824478,2.356909990310669,1
xtail/passive_1/309,xtail,passive_1,309,309,Those essayists were , by some reelers.,ogled,clacked,Those essayists were ogled by some reelers.,Those essayists were clacked by some reelers.,-60.9590762257576,-14.525895833969116,-29.40325218439102,-0.9541493058204651,10,2,-63.450724601745605,-18.44676685333252,-27.974029541015625,-1.6775264739990234,10,2,2.4916483759880066,3.9208710193634033,-1.4292226433753967,0.7233771681785583,1
xtail/passive_1/310,xtail,passive_1,310,310,Victimizers weren't , by all educationists.,bridled,pulsated,Victimizers weren't bridled by all educationists.,Victimizers weren't pulsated by all educationists.,-65.52882832288742,-16.035739421844482,-25.236627221107483,-1.2094089984893799,12,2,-72.41283506155014,-21.463429927825928,-26.692943453788757,-1.9948885440826416,12,2,6.88400673866272,5.427690505981445,1.4563162326812744,0.7854795455932617,1
xtail/passive_1/311,xtail,passive_1,311,311,Some temptresses were , by coursers.,disdained,goggled,Some temptresses were disdained by coursers.,Some temptresses were goggled by coursers.,-54.16050133109093,-10.790130734443665,-20.645265072584152,-1.4489940404891968,11,3,-60.46857312321663,-16.37454652786255,-21.36892107129097,-2.5208089351654053,11,3,6.308071792125702,5.584415793418884,0.7236559987068176,1.0718148946762085,1
xtail/passive_1/312,xtail,passive_1,312,312,This backhander is , by some foundlings.,sundered,basked,This backhander is sundered by some foundlings.,This backhander is basked by some foundlings.,-63.423484325408936,-17.914023876190186,-27.29270339012146,-1.953017234802246,11,2,-59.24136018753052,-15.770987033843994,-25.253616094589233,-2.3480277061462402,11,2,-4.182124137878418,-2.1430368423461914,-2.0390872955322266,0.39501047134399414,0
xtail/passive_1/313,xtail,passive_1,313,313,The powerbrokers weren't , by every sheikha.,purloined,jested,The powerbrokers weren't purloined by every sheikha.,The powerbrokers weren't jested by every sheikha.,-77.36865758895874,-18.92156732082367,-33.326462745666504,-1.7151262760162354,14,3,-78.0259782075882,-17.17177104949951,-35.73357963562012,-4.2151336669921875,13,2,0.6573206186294556,-1.7497962713241577,2.4071168899536133,2.500007390975952,1
xtail/passive_1/314,xtail,passive_1,314,314,All thanes are , by every supermom.,recompensed,gusted,All thanes are recompensed by every supermom.,All thanes are gusted by every supermom.,-66.87929129600525,-13.329516410827637,-32.09174418449402,-2.4136853218078613,11,3,-66.75821352005005,-14.214027404785156,-31.0861554145813,-3.8045654296875,10,2,-0.1210777759552002,0.8845109939575195,-1.0055887699127197,1.3908801078796387,0
xtail/passive_1/315,xtail,passive_1,315,315,Many bookworms weren't , by all pockmarks.,sodded,hibernated,Many bookworms weren't sodded by all pockmarks.,Many bookworms weren't hibernated by all pockmarks.,-71.8593417443335,-18.80397939682007,-28.303994297981262,-2.209847927093506,13,2,-71.70069398730993,-15.803030271083117,-31.14629566669464,-2.8762128353118896,15,4,-0.15864775702357292,-3.000949125736952,2.842301368713379,0.6663649082183838,0
xtail/passive_1/316,xtail,passive_1,316,316,This gunrunner was , by a jongleur.,disgorged,puttered,This gunrunner was disgorged by a jongleur.,This gunrunner was puttered by a jongleur.,-60.64768701046705,-14.292908370494843,-24.71484362334013,-2.540766477584839,13,3,-61.814921639859676,-18.20168399810791,-21.973302625119686,-3.0001776218414307,12,2,1.167234629392624,3.9087756276130676,-2.7415409982204437,0.4594111442565918,1
xtail/passive_1/317,xtail,passive_1,317,317,The numismatist is , by the conveyancers.,ravished,hitchhiked,The numismatist is ravished by the conveyancers.,The numismatist is hitchhiked by the conveyancers.,-60.088221341371536,-13.0628542304039,-25.47306001186371,-0.85344398021698,12,2,-65.72733280062675,-22.103699684143066,-22.07132601737976,-3.297316074371338,13,3,5.6391114592552185,9.040845453739166,-3.4017339944839478,2.443872094154358,1
xtail/passive_1/318,xtail,passive_1,318,318,Those tamers are , by lexicographers.,disabused,wormed,Those tamers are disabused by lexicographers.,Those tamers are wormed by lexicographers.,-52.102656841278076,-14.547252655029297,-20.67940616607666,-3.0899176597595215,11,3,-53.00538420677185,-15.043560981750488,-21.085825204849243,-3.310230255126953,10,2,0.9027273654937744,0.4963083267211914,0.406419038772583,0.22031259536743164,1
xtail/passive_1/319,xtail,passive_1,319,319,Some evacuee is , by the tubercular.,recollected,coexisted,Some evacuee is recollected by the tubercular.,Some evacuee is coexisted by the tubercular.,-59.70565541833639,-12.343453526496887,-23.653833709657192,-2.9346985816955566,12,2,-63.680214405059814,-14.538912415504456,-25.432933807373047,-4.347232341766357,13,3,3.974558986723423,2.1954588890075684,1.7791000977158546,1.4125337600708008,1
xtail/passive_1/320,xtail,passive_1,320,320,Oligarchies weren't , by a lot of churchgoers.,outshone,wallowed,Oligarchies weren't outshone by a lot of churchgoers.,Oligarchies weren't wallowed by a lot of churchgoers.,-65.38909328728914,-14.12747111916542,-23.25924853235483,-0.24219238758087158,16,3,-72.78939363360405,-18.28655481338501,-26.50046518445015,-4.146483898162842,15,2,7.400300346314907,4.159083694219589,3.241216652095318,3.90429151058197,1
